tiktok_links,text,sentiment,keywords_rake,keywords_spacy,main_topic_lda
https://vm.tiktok.com/ZT85h6UJm/," Someone can tell me I'm broken. Andrew, you get angry really quick and you're super jealous and you're crazy. Yes I am. Bitch, shut the fuck up. Sit down. We'll find another man. I don't want you to know. We'll go to the next.",Toxic,"['get angry really quick', 'find another man', 'super jealous', 'yes', 'want', 'tell', 'someone', 'sit', 'shut', 'next', 'know', 'go', 'fuck', 'crazy', 'broken', 'bitch', 'andrew']","[('Andrew', 'PERSON')]","[(0, '0.054*""\'ll"" + 0.054*""\'re"" + 0.036*""someone"" + 0.036*""know"" + 0.036*""find""')]"
https://vm.tiktok.com/ZT85hL1Rj/," I'll come down in the morning, 7am, Andrews has left. We'll go do, there's an exercise we hate doing, you put 30 kilograms on a burpee ball, do the weight ball, you do a burpee, lift it above your head, you do 115 times. It's tiring, it's horrible. So I'll do them and I'll say, you know, Andrew, you're a pussy. Why haven't you done it yet? Then he'll do them. And then I'll go do them again, just because I know of I do him, he has to do it. That's not, people can see it as two men compete against each other, or you can see it as two men within the same house, getting stronger, pushing each other, two becomes stronger.",Toxic,"['two men within', 'two men compete', 'put 30 kilograms', 'two becomes stronger', 'getting stronger', 'weight ball', '115 times', 'burpee ball', 'burpee', 'yet', 'tiring', 'see', 'see', 'say', 'pussy', 'pushing', 'people', 'morning', 'lift', 'left', 'know', 'know', 'house', 'horrible', 'head', 'hate', 'go', 'go', 'exercise', 'done', 'come', 'andrews', 'andrew', '7am']","[('the morning', 'TIME'), ('7am', 'TIME'), ('Andrews', 'PERSON'), ('30 kilograms', 'QUANTITY'), ('115', 'CARDINAL'), ('Andrew', 'PERSON'), ('two', 'CARDINAL'), ('two', 'CARDINAL'), ('two', 'CARDINAL')]","[(0, '0.071*""\'ll"" + 0.051*""\'s"" + 0.041*""two"" + 0.031*""men"" + 0.031*""see""')]"
https://vm.tiktok.com/ZT85hR8b9/," If everyone in the world were to simultaneously agree that 2 plus 2 equals 5, then 2 plus 2 now equals 5. It doesn't matter if math doesn't work anymore, the whole world believes 2 plus 2 equals 5, that's now true. If they control what people see and control how people think, then they control what's true and what's false. Trump is racist because they said he's racist. He hasn't done anything racist, but they've said he's racist to the point where Trump's now racist, that's now true. These people now can literally bend reality in real time.",Non Toxic or Negative,"['whole world believes 2 plus 2 equals 5', '2 plus 2 equals 5', '2 plus 2', 'equals 5', 'literally bend reality', 'done anything racist', 'world', 'work anymore', 'simultaneously agree', 'real time', 'people think', 'people see', 'people', 'racist', 'racist', 'racist', 'racist', 'trump', 'trump', 'true', 'true', 'true', 'said', 'said', 'point', 'matter', 'math', 'false', 'everyone', 'control', 'control', 'control']","[('2', 'CARDINAL'), ('5', 'CARDINAL'), ('2 plus', 'CARDINAL'), ('5', 'CARDINAL'), ('2', 'CARDINAL'), ('5', 'DATE'), ('Trump', 'ORG'), ('Trump', 'ORG')]","[(0, '0.079*""\'s"" + 0.069*""2"" + 0.059*""racist"" + 0.040*""control"" + 0.040*""people""')]"
https://vm.tiktok.com/ZT85hMGE3/," my chicks. I'd make her make me two coffees every morning. She'd make me two coffees and one I would drink and the other I wouldn't even drink. I'd just leave it to go cold. And she'd say why do you make you two coffees? The second one's just like an insult because you never drink it. You just make me make it because you want me to bring it to you. You're not gonna drink it. And I said if someone broke into this house at night I will die trying to protect you. That's my job. I will literally risk my life. If we're walking down the street and a guy tries to grab your ass, it's on. I have to risk my life against Mike Tyson. Whoever he may be, he might be strapped. He might have anything. I have to risk my life to protect you. That's my job as a man and you have a problem making a coffee. Does it matter if I drink it? Does it really matter? I like knowing that you do your job if I need coffee you're gonna do it and you get to know that if it goes if it ever goes off, I will do my job as a man.",Non Toxic or Negative,"['two coffees every morning', 'two coffees', 'two coffees', 'someone broke', 'problem making', 'mike tyson', 'guy tries', 'go cold', 'die trying', 'would drink', 'never drink', 'even drink', 'second one', 'really matter', 'need coffee', 'like knowing', 'ever goes', 'literally risk', 'gonna drink', 'drink', 'one', 'matter', 'like', 'gonna', 'goes', 'coffee', 'risk', 'risk', 'whoever', 'want', 'walking', 'street', 'strapped', 'say', 'said', 'protect', 'protect', 'night', 'might', 'might', 'may', 'man', 'man', 'make', 'make', 'make', 'make', 'make', 'make', 'life', 'life', 'life', 'leave', 'know', 'job', 'job', 'job', 'job', 'insult', 'house', 'grab', 'get', 'chicks', 'bring', 'ass', 'anything']","[('two', 'CARDINAL'), ('every morning', 'TIME'), ('two', 'CARDINAL'), ('two', 'CARDINAL'), ('second', 'ORDINAL'), ('Mike Tyson', 'PERSON')]","[(0, '0.043*""make"" + 0.037*""coffee"" + 0.037*""drink"" + 0.031*""\'s"" + 0.031*""job""')]"
https://vm.tiktok.com/ZT85hdXKn/," He treated the picture of Amanda Holden, very good friend of mine. It's a very harmless picture. She's in a bikini on holiday under a rain shower looking extraordinarily beautiful. In a sexual pose. And you tweeted you are a wife and a mother and you're far past a teenager. There's no need for this post. I agree. Again, it's just misogynist to say that. It's not misogynist. What kind of woman of her age? She just turned 50. Why kind of woman of that age actually show off her beautiful body in a nice bikini like that? You can call me crazy. You can call me misogynistic. But I think once you reach the right age of 50, any woman should not be interested in thirst trapping on Instagram. I think she has bigger responsibilities. I'm sure she's a very intelligent lady. And she's done amazing things. She's famous. She's obviously very capable. And I think she could do things more interesting than standing around trying to thirst trap on Instagram like she's 18. Because the last thing she's above it. I wasn't insulting her. I was reminding her that she's actually such a fantastic person. She's done such amazing things in her life. And she's so achieved that she's actually above thirst trapping. I was reminding her of her worth. Because as a feminist, we're all feminists here, right? We all believe in women empowerment. I'm reminding her of her worth. How old do you know? I am 36. 36 years old. Correct. At what point will your antics, you know, chugging your cigars in your body, in your compound, with your security and your big atti? Is it, what age does that become a thirst trap? I don't know if that ever stops being a thirst trap. So it's fine for you. Once again, one rule for the man. It's interesting. It's interesting because I've never heard this argument before, but I'm extremely intelligent. I've already deciphered how this is going to go from head to toe. It's called, I guess we can look at peacocks, right? The male peacock. He shows, look who I am. Looks, well, look what I can do. Look at my achievement. Look at my beautiful feathers. And I guess you could call it peacocking to a degree. I'm showing the world. You're showing me the peacock. I'm extremely physically capable. Yes, that's correct. I'm extremely financially successful. Are you stripping your Instagram is fine. It's not stripping on her Instagram. We do boxing. We do boxing. You do it all the time with your cigar and you're showing off your... That's fine for you. But if a man to hold and desid it, that is apparently first trapping. I think me boxing with no shirt on is different than a 50-year-old woman. You do the socks. I think you do the ones you wander around all the moody with your cigar and your topless and stuff. So fine for you. Are you a fan pierce? No, I just think his first trap. Do you? Yeah. Well, I don't do that. I don't do that.",Non Toxic or Negative,"['rain shower looking extraordinarily beautiful', 'extremely financially successful', 'standing around trying', 'apparently first trapping', 'extremely physically capable', 'nice bikini like', '36 years old', 'done amazing things', 'age actually show', 'beautiful feathers', 'extremely intelligent', 'wander around', 'first trap', 'beautiful body', 'amazing things', 'thirst trapping', 'thirst trapping', 'women empowerment', 'thirst trap', 'thirst trap', 'thirst trap', 'sexual pose', 'one rule', 'never heard', 'last thing', 'intelligent lady', 'good friend', 'far past', 'fantastic person', 'fan pierce', 'ever stops', 'bigger responsibilities', 'big atti', 'amanda holden', 'already deciphered', 'instagram like', 'male peacock', 'harmless picture', 'turned 50', 'old woman', 'right age', 'could call', 'things', 'old', 'done', 'capable', 'bikini', '36', 'age', 'age', 'actually', 'actually', 'picture', 'peacock', 'could', 'body', 'right', 'right', 'call', 'call', '50', '50', 'woman', 'woman', 'woman', 'instagram', 'instagram', 'instagram', 'yes', 'year', 'yeah', 'worth', 'worth', 'world', 'wife', 'well', 'well', 'tweeted', 'treated', 'topless', 'toe', 'time', 'think', 'think', 'think', 'think', 'think', 'think', 'teenager', 'sure', 'stuff', 'stripping', 'stripping', 'socks', 'shows', 'showing', 'showing', 'showing', 'shirt', 'security', 'say', 'reminding', 'reminding', 'reminding', 'reach', 'post', 'point', 'peacocks', 'peacocking', 'ones', 'obviously', 'need', 'mother', 'moody', 'misogynistic', 'misogynist', 'misogynist', 'mine', 'man', 'man', 'looks', 'look', 'look', 'look', 'look', 'look', 'life', 'know', 'know', 'know', 'kind', 'kind', 'interesting', 'interesting', 'interesting', 'interested', 'insulting', 'holiday', 'hold', 'head', 'guess', 'guess', 'going', 'go', 'fine', 'fine', 'fine', 'fine', 'feminists', 'feminist', 'famous', 'different', 'desid', 'degree', 'crazy', 'correct', 'correct', 'compound', 'cigars', 'cigar', 'cigar', 'chugging', 'called', 'boxing', 'boxing', 'boxing', 'believe', 'become', 'argument', 'antics', 'agree', 'achievement', 'achieved', '18', '...']","[('Amanda Holden', 'PERSON'), ('50', 'DATE'), ('Instagram', 'ORG'), ('Instagram', 'GPE'), ('18', 'DATE'), ('36 years old', 'DATE'), ('one', 'CARDINAL'), ('Instagram', 'LOC'), ('first', 'ORDINAL'), ('50-year-old', 'DATE'), ('first', 'ORDINAL')]","[(0, '0.056*""\'s"" + 0.017*""think"" + 0.017*""look"" + 0.017*""\'m"" + 0.015*""thirst""')]"
https://vm.tiktok.com/ZT85rT6x8/, wake up when the alarm goes off. You go to your child. Sorry. I'm just a little bit more.,Non Toxic or Negative,"['little bit', 'alarm goes', 'wake', 'sorry', 'go', 'child']",[],"[(0, '0.176*""go"" + 0.118*""sorry"" + 0.118*""\'m"" + 0.118*""bit"" + 0.118*""alarm""')]"
https://vm.tiktok.com/ZT85hRGLd/," What would you do if I was going on girls holidays every other month? I'd have to shut that down, I think it's disrespectful. It's absolutely disrespectful for a woman to be with a man and then want to run around with her girls and pretend she's still single. She shouldn't even want to. The fact she even asked to go and another self is disrespectful. I shouldn't have to tell her not to do that. If I walk out to the car park, it doesn't matter how good the locks are on my car. If someone's trying to break into my car, am I going to let them keep trying? No, it's disrespectful, it's mine, and no one comes near it, and no one's going to try and steal it. For me to put it in a place where people are going to try and steal it is nothing less than irresponsible. My female is taking care of it as a fantastic life. She does not need to go on holidays to make an awesome be a hoe. Because her friend met some dude on Tinder. No, stay home. Stay home. Home.",Toxic,"['one comes near', 'girls holidays every', 'taking care', 'still single', 'run around', 'nothing less', 'friend met', 'fantastic life', 'even asked', 'another self', 'stay home', 'stay home', 'keep trying', 'even want', 'car park', 'absolutely disrespectful', 'one', 'holidays', 'girls', 'home', 'want', 'trying', 'car', 'car', 'disrespectful', 'disrespectful', 'disrespectful', 'would', 'woman', 'walk', 'try', 'try', 'tinder', 'think', 'tell', 'steal', 'steal', 'someone', 'shut', 'put', 'pretend', 'place', 'people', 'need', 'month', 'mine', 'matter', 'man', 'make', 'locks', 'let', 'irresponsible', 'hoe', 'good', 'going', 'going', 'going', 'going', 'go', 'go', 'female', 'fact', 'dude', 'break', 'awesome']","[('Tinder', 'ORG')]","[(0, '0.050*""\'s"" + 0.031*""going"" + 0.031*""disrespectful"" + 0.025*""home"" + 0.025*""n\'t""')]"
https://vm.tiktok.com/ZT85rWvrk/," Women should clean. Now when I say this, girls go, well I don't like cleaning. No problem. If you don't like cleaning, here's how about this. I'll clean and you pay for everything.",Non Toxic or Negative,"['like cleaning', 'like cleaning', 'girls go', 'women', 'well', 'say', 'problem', 'pay', 'everything', 'clean', 'clean']",[],"[(0, '0.094*""clean"" + 0.094*""cleaning"" + 0.094*""like"" + 0.094*""n\'t"" + 0.063*""pay""')]"
https://vm.tiktok.com/ZT85rWfo1/," Women have completely different life goals and instincts to men. This is something that most people forget and don't understand. I have it all the time. I get a chick, she says, I wish you didn't work so much. Why are you always busy? Why are you always working? The fact that I'm always busy and always working is the reason you were attracted to me in the first place. But now that you have me, you're gonna pretend I shouldn't be doing those things. You're gonna try and change me. Now you want me to stop working. That's the only reason you were even attracted to me. In the first place, it's kind of amazing. If you allow a female to impose her will on you as a man, no matter what she says about how it's gonna make you better and make her happier, it always leads to the same place, which is misery for both parties.",Non Toxic or Negative,"['completely different life goals', 'stop working', 'people forget', 'gonna try', 'gonna pretend', 'always working', 'always working', 'always leads', 'always busy', 'always busy', 'first place', 'first place', 'gonna make', 'even attracted', 'place', 'make', 'attracted', 'work', 'women', 'wish', 'want', 'understand', 'time', 'things', 'something', 'says', 'says', 'reason', 'reason', 'parties', 'much', 'misery', 'men', 'matter', 'man', 'kind', 'instincts', 'impose', 'happier', 'get', 'female', 'fact', 'chick', 'change', 'better', 'amazing', 'allow']","[('first', 'ORDINAL'), ('first', 'ORDINAL')]","[(0, '0.047*""always"" + 0.031*""gon"" + 0.031*""place"" + 0.031*""\'s"" + 0.031*""n\'t""')]"
https://vm.tiktok.com/ZT85hJnbW/," Don't watch porn, don't watch porn, have cold showers. In general, who watch porn now again is it gonna destroy your life now? If you abuse porn, it's all you watch is gonna destroy your life probably. But that's the same with anything. If you treat vodka sometimes, your life's fine. That's all about moderation. Ration.",Non Toxic or Negative,"['treat vodka sometimes', 'gonna destroy', 'gonna destroy', 'cold showers', 'abuse porn', 'watch porn', 'watch porn', 'watch porn', 'life probably', 'watch', 'life', 'life', 'ration', 'moderation', 'general', 'fine', 'anything']",[],"[(0, '0.091*""watch"" + 0.091*""porn"" + 0.091*""\'s"" + 0.073*""life"" + 0.055*""destroy""')]"
https://vm.tiktok.com/ZT85h8J1y/," I have changed my mind about Angel Tate. And I'll tell you what. Oh, not dude. He's been crushing. Look at this. He's destroying it. Can you even be boxing in the gym? No, no, no. People underestimate really how capable Angel Tate is. My man can shake that ass.",Non Toxic or Negative,"['people underestimate really', 'capable angel tate', 'angel tate', 'tell', 'shake', 'oh', 'mind', 'man', 'look', 'gym', 'even', 'dude', 'destroying', 'crushing', 'changed', 'boxing', 'ass']","[('Angel Tate', 'PERSON'), ('Angel Tate', 'PERSON')]","[(0, '0.064*""tate"" + 0.064*""angel"" + 0.064*""\'s"" + 0.043*""oh"" + 0.043*""dude""')]"
https://vm.tiktok.com/ZT85h85j5/," When you cut a deck of cards in half, the number of red cards in one of the piles will be the same as the number of black cards in the other pile, every single time. It's math. There are 26 black cards and 26 red cards in a 52 card deck. Now dividing such a deck in half gives you two piles of 26 cards each. Red and black cards will be mixed in each pile, but consider the number of black cards in one of the piles. Add to it the number of red cards in that pile and you get the total number of cards in the pile. But now take the number of black cards in that pile and add to it the number of black cards in this pile. Well, that will just give you the total number of black cards, which is 26. Both of those numbers are the same distance from 26, which means they are equal. The number of red cards in this pile is the same as the number of black cards in this pile.",Non Toxic or Negative,"['every single time', '52 card deck', '26 black cards', '26 red cards', 'black cards', 'black cards', 'black cards', 'black cards', 'black cards', 'black cards', 'black cards', 'red cards', 'red cards', 'red cards', '26 cards', 'half gives', 'two piles', 'total number', 'total number', 'red', 'cards', 'cards', '26', '26', 'deck', 'deck', 'half', 'piles', 'piles', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'well', 'take', 'pile', 'pile', 'pile', 'pile', 'pile', 'pile', 'pile', 'pile', 'one', 'one', 'numbers', 'mixed', 'means', 'math', 'give', 'get', 'equal', 'dividing', 'distance', 'cut', 'consider', 'add', 'add']","[('half', 'CARDINAL'), ('26', 'CARDINAL'), ('26', 'CARDINAL'), ('52', 'CARDINAL'), ('half', 'CARDINAL'), ('two', 'CARDINAL'), ('26', 'CARDINAL'), ('26', 'CARDINAL'), ('26', 'CARDINAL')]","[(0, '0.147*""card"" + 0.103*""number"" + 0.103*""pile"" + 0.078*""black"" + 0.052*""red""')]"
https://vm.tiktok.com/ZT85hL1MM/," If you smack two heavy metal balls together, the energy of their collision will be focused at such a small point enough heat can be produced to literally burn a hole through paper. Try this at home, it smells like smoke, but let's make it even hotter. First, I'll need to rust up one of these balls. A bowl of water should do the trick. 10 days later, that's a rusty meatball. We'll wrap the other ball in aluminum foil, turn down the lights, put on some ear and eye protection, and start whacking. Until this happens. Did you see that? That is molten slag at more than 4,500 degrees Fahrenheit. Now that didn't happen because I'm so strong, even though I am, it happened because the colliding balls produced the ignition temperature needed for a thermite reaction. The aluminum reduced the iron oxide, the rust on the ball, to form aluminum oxide, elemental iron, and much more heat than I put in. Now that's what I call exothermic redox.",Non Toxic or Negative,"['smack two heavy metal balls together', 'small point enough heat', 'smells like smoke', 'ignition temperature needed', 'call exothermic redox', '500 degrees fahrenheit', '10 days later', 'colliding balls produced', 'form aluminum oxide', 'iron oxide', 'aluminum reduced', 'aluminum foil', 'thermite reaction', 'start whacking', 'rusty meatball', 'molten slag', 'literally burn', 'eye protection', 'even though', 'even hotter', 'elemental iron', 'balls', 'heat', 'produced', 'wrap', 'water', 'turn', 'try', 'trick', 'strong', 'see', 'rust', 'rust', 'put', 'put', 'paper', 'one', 'need', 'much', 'make', 'lights', 'let', 'home', 'hole', 'happens', 'happened', 'happen', 'focused', 'first', 'energy', 'ear', 'collision', 'bowl', 'ball', 'ball', '4']","[('two', 'CARDINAL'), ('First', 'ORDINAL'), ('one', 'CARDINAL'), ('10 days later', 'DATE'), ('more than 4,500', 'CARDINAL')]","[(0, '0.034*""ball"" + 0.023*""\'s"" + 0.023*""aluminum"" + 0.017*""produced"" + 0.017*""oxide""')]"
https://vm.tiktok.com/ZT85hdTga/," Take the number 5 and square it. You get 25. Now take 25 and square it. You get 625. Square 625 and you get 390,625. Do you see the pattern? 5 squared ends in a 5. 25 squared ends in 25 and 625 squared ends in 625. So does this pattern continue? Well let's try squaring 390,625. It doesn't quite end in itself, but the last 5 digits match, so it extends the pattern by a few places. So let's try squaring just that part, 90,625. That does end in itself, and if we square that whole number, it also ends in itself. And now we're up to 10 digits. And you can keep doing this, squaring the part of the answer that matches the previous number and increasing the number of digits they share in common. This as though we are converging on a number, but not in the usual sense of convergence. This number will have infinite digits. And if you square it, you'll get back that same number. The number is its own square. Now, I bet you're thinking, does it even make sense to talk about numbers that have infinite digits going off to the left of the decimal point? I mean, isn't that just infinity? In this video, in this video, I'm going to show you how to do this.",Non Toxic or Negative,"['last 5 digits match', 'even make sense', '5 squared ends', '25 squared ends', '625 squared ends', 'try squaring 390', 'infinite digits going', 'infinite digits', 'also ends', 'usual sense', 'try squaring', 'get 390', '10 digits', 'get back', 'get 25', 'decimal point', 'number 5', 'get 625', 'well let', 'take 25', 'quite end', 'whole number', 'previous number', 'pattern continue', 'square 625', '5', 'digits', 'squaring', 'going', '25', '625', '625', '625', '625', 'take', 'let', 'end', 'number', 'number', 'number', 'number', 'number', 'pattern', 'pattern', 'square', 'square', 'square', 'square', 'square', 'video', 'video', 'though', 'thinking', 'talk', 'show', 'share', 'see', 'places', 'part', 'part', 'numbers', 'mean', 'matches', 'left', 'keep', 'infinity', 'increasing', 'extends', 'converging', 'convergence', 'common', 'bet', 'answer', '90']","[('5', 'CARDINAL'), ('25', 'CARDINAL'), ('25', 'DATE'), ('625', 'CARDINAL'), ('625', 'CARDINAL'), ('390,625', 'CARDINAL'), ('5', 'CARDINAL'), ('5', 'CARDINAL'), ('25', 'CARDINAL'), ('25', 'CARDINAL'), ('625', 'CARDINAL'), ('625', 'CARDINAL'), ('390,625', 'CARDINAL'), ('5', 'CARDINAL'), ('90,625', 'CARDINAL'), ('up to 10', 'CARDINAL')]","[(0, '0.058*""number"" + 0.040*""end"" + 0.040*""square"" + 0.035*""digit"" + 0.029*""5""')]"
https://vm.tiktok.com/ZT85hLPpP/," and test takers, just three students wrote about the error to the college board, the company that administers the SAT. Shiven Cartha, Bruce Taub, and Doug Young Rice. I did a lot of math problems when I was young. For the competitions, I'd probably did thousands of math problems. I read it, and I was amazed how badly it's worth it. I just put three down. I figured that's what they wanted. The three students were confident none of the listed answers were correct, and their letters showed it. As a director at the testing service recalled, they didn't say they had come up with possible alternative answers, or that maybe we were wrong. They said flat out, you're wrong, and they proved it. I discussed it with some other people, and said, I think there was a mistake, and they mostly said, and I don't care. I wrote a letter to the educational testing service. It was a little while later. They called us and said, I was correct. Here is their arguments. The simplest version of this problem is with two identical coins. These have the exact same circumference. By our initial logic, this coin should rotate exactly once as it rolls around the other. Let's try it. Okay. But wait, we can see it's already right side up at the halfway point. If we finish rolling it around the other coin, it'll have rotated not once, but twice. One of the coins are the exact same size. There are no tricks here. You can try it for yourself, and I'll do it again slowly. It's one. Two. This is now as the coin rotation paradox. This paradox also applies to question 17. I've made a two-scale model of the problem when useful tip for standardized tests. Even though they say their images are not to scale, they almost always are. So when we roll circle A around circle B,",Non Toxic or Negative,"['testing service recalled', 'paradox also applies', 'educational testing service', 'already right side', 'possible alternative answers', 'doug young rice', 'coin rotation paradox', 'around circle b', 'three students wrote', 'two identical coins', 'three students', 'roll circle', 'listed answers', 'put three', 'useful tip', 'test takers', 'standardized tests', 'simplest version', 'shiven cartha', 'rotate exactly', 'rolls around', 'question 17', 'math problems', 'math problems', 'letters showed', 'initial logic', 'halfway point', 'finish rolling', 'even though', 'confident none', 'college board', 'called us', 'bruce taub', 'almost always', 'scale model', 'said flat', 'mostly said', 'young', 'wrote', 'coins', 'around', 'two', 'two', 'coin', 'coin', 'scale', 'said', 'said', 'wrong', 'wrong', 'worth', 'wanted', 'wait', 'twice', 'try', 'try', 'tricks', 'thousands', 'think', 'slowly', 'size', 'see', 'say', 'say', 'sat', 'rotated', 'read', 'proved', 'problem', 'problem', 'probably', 'people', 'one', 'one', 'okay', 'mistake', 'maybe', 'made', 'lot', 'little', 'letter', 'let', 'later', 'images', 'figured', 'exact', 'exact', 'error', 'discussed', 'director', 'correct', 'correct', 'competitions', 'company', 'come', 'circumference', 'care', 'badly', 'arguments', 'amazed', 'administers']","[('three', 'CARDINAL'), ('SAT', 'ORG'), ('Shiven', 'CARDINAL'), ('Cartha', 'PERSON'), ('Bruce Taub', 'PERSON'), ('Doug Young Rice', 'PERSON'), ('thousands', 'CARDINAL'), ('three', 'CARDINAL'), ('three', 'CARDINAL'), ('two', 'CARDINAL'), ('One', 'CARDINAL'), ('Two', 'CARDINAL'), ('17', 'CARDINAL'), ('two', 'CARDINAL')]","[(0, '0.022*""\'s"" + 0.022*""coin"" + 0.018*""problem"" + 0.018*""said"" + 0.014*""around""')]"
https://vm.tiktok.com/ZT85h24DM/," grabs the thread. The rotating hook spins around, the first loop is released, and then the hook grabs the second loop. It took Gibbs 37 prototypes, all carved out of wood to get this incredible looper shape just right. And then that same shape was used on over 80 models of sewing machines for 80 years. The looper was held by pieces of metal, tightly enough that it didn't fall out, but with enough of a gap for the thread to pass through all the way around. We're showing a simplified model here for clarity. But there's a flaw with this simple way of making a chain stitch. If the thread comes loose, you can easily pull out all the stitching. It's remarkable how quickly and easily the thread gets pulled out because there's barely any friction with the fabric. The only friction holding each stitch in place is the loop from the previous stitch. So once one goes, they just all go in a chain. So people developed more complex chain stitches that use more thread and are more robust. You'll likely find chain stitches holding the hem of your jeans together. You can also embroider beautiful patterns with the chain stitch. Anything that kind of had decorative stitches is what it was originally used for. But then I became used for all kind of lettering and flowers. You're sort of doing gymnastics, figuring out if I feel this direction, where is my next path going to be? You're kind of think ahead of yourself. I think as you become more skilled with the machines too, that's where your work begins to look a lot more refined. Besides the chain stitch, there is a completely different way to secure the thread. And honestly, it's kind of genius. All it requires is two separate schools of thread. Now this school of thread is called the bobbin. So here's how it works. The needle goes through two pieces of fabric. All the way down. And then you pass the second school of thread completely through a loop in the top school. And then bring the needle back up. Pull in the egg.",Non Toxic or Negative,"['likely find chain stitches holding', 'took gibbs 37 prototypes', 'also embroider beautiful patterns', 'rotating hook spins around', 'next path going', 'complex chain stitches', 'two separate schools', 'thread gets pulled', 'thread comes loose', 'completely different way', 'incredible looper shape', 'decorative stitches', 'way around', 'friction holding', 'hook grabs', 'chain stitch', 'chain stitch', 'chain stitch', 'thread completely', 'work begins', 'two pieces', 'simplified model', 'simple way', 'people developed', 'one goes', 'needle goes', 'needle back', 'jeans together', '80 years', '80 models', 'previous stitch', 'top school', 'second school', 'originally used', 'became used', 'tightly enough', 'think ahead', 'sewing machines', 'second loop', 'first loop', 'easily pull', 'chain', 'way', 'shape', 'looper', 'stitch', 'used', 'school', 'thread', 'thread', 'thread', 'thread', 'thread', 'thread', 'think', 'pull', 'pieces', 'machines', 'loop', 'loop', 'grabs', 'friction', 'enough', 'easily', 'works', 'wood', 'use', 'stitching', 'sort', 'skilled', 'showing', 'secure', 'robust', 'right', 'requires', 'remarkable', 'released', 'refined', 'quickly', 'place', 'pass', 'pass', 'metal', 'making', 'lot', 'look', 'lettering', 'kind', 'kind', 'kind', 'kind', 'honestly', 'hem', 'held', 'gymnastics', 'go', 'get', 'genius', 'gap', 'flowers', 'flaw', 'figuring', 'feel', 'fall', 'fabric', 'fabric', 'egg', 'direction', 'clarity', 'carved', 'called', 'bring', 'bobbin', 'besides', 'become', 'barely', 'anything']","[('first', 'ORDINAL'), ('second', 'ORDINAL'), ('Gibbs 37', 'PERSON'), ('80', 'CARDINAL'), ('80 years', 'DATE'), ('two', 'CARDINAL'), ('two', 'CARDINAL'), ('second', 'ORDINAL')]","[(0, '0.033*""thread"" + 0.030*""stitch"" + 0.023*""chain"" + 0.023*""\'s"" + 0.016*""kind""')]"
https://www.tiktok.com/@vicblends/video/7304049323598204203?is_from_webapp=1&sender_device=pc&web_id=7275459214855194143," I got a question. I give out free haircuts. I was wondering if you had some time today, man. I would love to bless you with a haircut. You take a knee, boy? I think I can make you look pretty good, man. Sure. I'm positive. What are you going to do now? Right here. I got my table and my chair. Sure. Why not? Very good. Come on, man. I got you. What is your name and what do you do? Glenn and I'm a software developer. And how long have you been a software developer for? 26 years. It's a long time to be in a career field. Yeah. Same company, too. Oh, wow. That's a blessing even more. It really is. So, working for it. See, I'm 58 now. So, I'm hoping 62. That's what I'm hoping to shoot. A couple more years. That's a long more years. A couple more years. You're almost there. How do you feel? I know people have had that problem where, you know, they don't like their 50s. I mean, I really enjoy my 50s. What is the best part about being 50? I think just the relaxation, not worrying so much about things and the boring. I'm not worrying about how people would perceive you. I'm just going to worry about you about that. What do you think is the biggest difference from your generation to this one? I think this generation is much for you to explore things that when I was growing up I don't think we had the opportunity to do it and offer some experience. I think this generation is much for you to explore things that when I was growing up I don't think we had the opportunity to do it. I don't think we had the opportunity to do it. And opportunities that come forward in that, I don't think we had when we were young. I could definitely agree to that. I mean, this generation stands up for the rights a lot, whether people like to give credit for it or not, but we believe in equality in a big way. So acceptance of a person for whoever they are, it's been so big for us. Yeah. You stay by yourself? Yeah, live by yourself. Never marry or anything. So, yeah. Was that ever a goal for you? When you're younger, you expect that you're just going to be married. But over time, you just realize, that maybe there's just not somebody that you really are interested in. And why did you got good friends? That's what I have now. I think that helped. Have you gave up the idea of being married? No. No? No. You never know, man. Who knows if this haircut I do? Haha. Might have somebody for you by the time you get home, man. Haha. Haha. You can never give up on the idea of love, though. That's right. You can. That is true. I love that, man. I mean, I am dating someone right now. Okay. And we get along really well. And I think we're a good match, but, you know, just playing it by ear and see. I just feel about each other. That's the best way to do it, man. It's a play by ear. Take a day by day. What do you think the best piece of advice that you ever heard? Be kind. Just to be kind of people. You don't know what people are going through at any given time. And so don't just assume you know what somebody is going through. Any kind of people is something I think is getting lost. I think it's the most important thing to be kind to our shoulders. We never know how far one small gesture can do for somebody. Oh, look at that. Dude, you look like I'm looking smooth. Yes, sir. Yes, sir. It's good. I like it. And I appreciate you. Thank you so much for the trust. Yeah, thank you. It means a lot. Thank you. Hope you get feeling better. Look at them.",Non Toxic or Negative,1,0,0
